"adm1","adm2","hf","month","year","test","test_u5","test_ov5","test_rdt","test_rdt_u5","test_rdt_ov5","test_mic","test_mic_u5","test_mic_ov5","conf","conf_u5","conf_ov5","conf_rdt","conf_rdt_u5","conf_rdt_ov5","conf_mic","conf_mic_u5","conf_mic_ov5"
"Central","Namaba",83,"Mar",2018,135,68,67,103,68,35,32,21,11,95,42,53,95,42,53,0,0,0
"Central","Namaba",83,"Apr",2018,76,38,38,64,37,27,12,7,5,46,17,29,46,17,29,0,0,0
"Central","Namaba",83,"May",2018,341,166,175,292,165,127,49,28,21,184,72,112,182,72,110,2,1,1
"Central","Namaba",83,"Jun",2018,198,96,102,165,95,70,33,19,14,149,63,86,149,63,86,0,0,0
"Central","Namaba",83,"Jul",2018,133,65,68,113,65,48,20,11,9,86,42,44,86,42,44,0,0,0
"Central","Namaba",83,"Aug",2018,494,229,265,457,228,229,37,18,19,367,129,238,366,129,237,1,0,1
"Central","Namaba",83,"Sep",2018,805,386,419,613,385,228,192,121,71,516,220,296,515,219,296,1,0,1
"Central","Namaba",83,"Oct",2018,479,236,243,338,235,103,141,98,43,418,189,229,416,188,228,2,1,1
"Central","Namaba",83,"Nov",2018,1025,501,524,797,499,298,228,143,85,720,302,418,715,301,414,5,2,3
"Central","Namaba",83,"Dec",2018,661,333,328,474,333,141,187,131,56,497,258,239,496,258,238,1,1,0
"West","Mbidima",84,"Jan",2018,77,37,40,54,36,18,23,15,8,57,24,33,56,24,32,1,0,1
"West","Mbidima",84,"Feb",2018,178,88,90,125,88,37,53,37,16,125,56,69,125,56,69,0,0,0
"West","Mbidima",84,"Mar",2018,205,102,103,158,101,57,47,30,17,107,47,60,107,47,60,0,0,0
"West","Mbidima",84,"Apr",2018,181,88,93,128,87,41,53,36,17,176,80,96,175,79,96,1,0,1
"West","Mbidima",84,"May",2018,70,35,35,52,34,18,18,12,6,33,15,18,33,15,18,0,0,0
"West","Mbidima",84,"Jun",2018,101,50,51,73,49,24,28,19,9,60,30,30,59,29,30,1,0,1
"West","Mbidima",84,"Jul",2018,658,315,343,500,311,189,158,98,60,430,186,244,425,184,241,5,2,3
"West","Mbidima",84,"Aug",2018,368,164,204,319,163,156,49,25,24,197,61,136,196,61,135,1,0,1
"West","Mbidima",84,"Sep",2018,488,221,267,410,220,190,78,42,36,305,94,211,304,93,211,1,0,1
"West","Mbidima",84,"Oct",2018,422,189,233,350,187,163,72,39,33,280,99,181,276,99,177,4,1,3
"West","Mbidima",84,"Nov",2018,706,318,388,574,315,259,132,72,60,438,163,275,430,162,268,8,3,5
"West","Mbidima",84,"Dec",2018,142,68,74,108,68,40,34,21,13,120,57,63,120,57,63,0,0,0
"East","Galkashiikh",85,"Jan",2018,118,61,57,80,60,20,38,29,9,84,47,37,79,47,32,5,3,2
"East","Galkashiikh",85,"Feb",2018,13,7,6,9,6,3,4,3,1,11,5,6,10,5,5,1,1,0
"East","Galkashiikh",85,"Mar",2018,147,75,72,104,74,30,43,31,12,79,39,40,71,38,33,8,4,4
"East","Galkashiikh",85,"Apr",2018,196,98,98,146,97,49,50,33,17,153,68,85,133,67,66,20,10,10
"East","Galkashiikh",85,"May",2018,553,283,270,412,281,131,141,96,45,368,160,208,319,159,160,49,24,25
"East","Galkashiikh",85,"Jun",2018,87,44,43,61,44,17,26,19,7,71,34,37,61,34,27,10,6,4
"East","Galkashiikh",85,"Jul",2018,949,478,471,733,474,259,216,140,76,646,326,320,578,324,254,68,38,30
"East","Galkashiikh",85,"Aug",2018,646,312,334,445,309,136,201,140,61,438,205,233,408,204,204,30,15,15
"East","Galkashiikh",85,"Sep",2018,398,201,197,242,196,46,156,126,30,276,145,131,258,143,115,18,10,8
"East","Galkashiikh",85,"Oct",2018,473,246,227,279,243,36,194,169,25,356,198,158,329,196,133,27,16,11
"East","Galkashiikh",85,"Nov",2018,875,449,426,513,443,70,362,313,49,599,299,300,549,295,254,50,27,23
"East","Galkashiikh",85,"Dec",2018,1119,587,532,688,581,107,431,364,67,894,477,417,807,472,335,87,51,36
"Cascades","Tchimari",86,"Jan",2018,238,113,125,184,112,72,54,33,21,160,66,94,159,65,94,1,0,1
"Cascades","Tchimari",86,"Feb",2018,174,83,91,131,82,49,43,27,16,101,42,59,100,42,58,1,0,1
"Cascades","Tchimari",86,"Mar",2018,544,264,280,451,263,188,93,54,39,484,197,287,482,197,285,2,1,1
"Cascades","Tchimari",86,"Apr",2018,169,82,87,140,81,59,29,17,12,76,31,45,75,30,45,1,0,1
"Cascades","Tchimari",86,"May",2018,93,44,49,74,44,30,19,11,8,31,13,18,31,13,18,0,0,0
"Cascades","Tchimari",86,"Jun",2018,142,70,72,106,70,36,36,24,12,36,19,17,36,20,16,0,0,0
"Cascades","Tchimari",86,"Jul",2018,369,184,185,267,182,85,102,69,33,232,124,108,231,124,107,1,1,0
"Cascades","Tchimari",86,"Aug",2018,963,465,498,752,463,289,211,130,81,731,320,411,728,319,409,3,1,2
"Cascades","Tchimari",86,"Sep",2018,425,202,223,326,201,125,99,61,38,389,165,224,387,165,222,2,1,1
"Cascades","Tchimari",86,"Oct",2018,640,298,342,475,297,178,165,103,62,480,205,275,477,204,273,3,1,2
"Cascades","Tchimari",86,"Nov",2018,382,183,199,313,183,130,69,40,29,352,147,205,350,147,203,2,1,1
"Cascades","Tchimari",86,"Dec",2018,69,33,36,52,33,19,17,11,6,59,28,31,59,29,30,0,0,0
"Central","Siago",87,"Jan",2018,327,161,166,235,157,78,92,61,31,208,100,108,201,98,103,7,3,4
"Central","Siago",87,"Feb",2018,180,88,92,118,84,34,62,44,18,129,58,71,121,55,66,8,4,4
"Central","Siago",87,"Mar",2018,162,80,82,113,76,37,49,33,16,118,55,63,112,53,59,6,3,3
"Central","Siago",87,"Apr",2018,231,113,118,176,107,69,55,34,21,122,52,70,114,49,65,8,3,5
"Central","Siago",87,"May",2018,198,94,104,147,90,57,51,31,20,168,71,97,157,67,90,11,5,6
"Central","Siago",87,"Jun",2018,199,97,102,146,93,53,53,34,19,108,49,59,103,48,55,5,2,3
"Central","Siago",87,"Jul",2018,1162,566,596,982,555,427,180,102,78,883,420,463,867,415,452,16,8,8
"Central","Siago",87,"Aug",2018,1196,522,674,1103,502,601,93,42,51,780,159,621,771,156,615,9,2,7
"Central","Siago",87,"Sep",2018,587,267,320,482,263,219,105,57,48,484,178,306,474,176,298,10,4,6
"Central","Siago",87,"Oct",2018,271,126,145,212,123,89,59,34,25,236,92,144,231,91,140,5,2,3
"Central","Siago",87,"Nov",2018,458,214,244,353,210,143,105,63,42,336,131,205,328,129,199,8,3,5
"Central","Siago",87,"Dec",2018,418,204,214,291,200,91,127,87,40,280,136,144,272,134,138,8,4,4
"Central","Niaya",88,"Jan",2018,382,177,205,294,171,123,88,51,37,287,117,170,267,113,154,20,8,12
"Central","Niaya",88,"Feb",2018,69,33,36,55,32,23,14,8,6,55,23,32,53,22,31,2,1,1
"Central","Niaya",88,"Mar",2018,213,101,112,189,96,93,24,12,12,106,43,63,101,41,60,5,2,3
"Central","Niaya",88,"Apr",2018,115,55,60,89,53,36,26,15,11,80,36,44,76,35,41,4,2,2
"Central","Niaya",88,"May",2018,231,110,121,176,107,69,55,33,22,153,69,84,145,67,78,8,4,4
"Central","Niaya",88,"Jun",2018,174,84,90,133,81,52,41,25,16,142,65,77,138,63,75,4,2,2
"Central","Niaya",88,"Jul",2018,597,283,314,505,276,229,92,50,42,460,193,267,449,191,258,11,5,6
"Central","Niaya",88,"Aug",2018,451,205,246,372,197,175,79,42,37,264,99,165,260,98,162,4,2,2
"Central","Niaya",88,"Sep",2018,989,441,548,796,435,361,193,106,87,726,275,451,710,273,437,16,6,10
"Central","Niaya",88,"Oct",2018,109,49,60,92,48,44,17,9,8,83,30,53,80,29,51,3,1,2
"Central","Niaya",88,"Nov",2018,593,269,324,488,264,224,105,57,48,450,162,288,441,160,281,9,3,6
"Central","Niaya",88,"Dec",2018,624,292,332,485,282,203,139,81,58,434,176,258,412,170,242,22,9,13
"East","Marandre",89,"Jan",2018,200,96,104,147,93,54,53,34,19,158,71,87,153,69,84,5,2,3
"East","Marandre",89,"Feb",2018,139,68,71,99,67,32,40,27,13,115,50,65,113,48,65,2,1,1
"East","Marandre",89,"Mar",2018,205,101,104,136,98,38,69,50,19,112,50,62,108,47,61,4,2,2
"East","Marandre",89,"Apr",2018,65,32,33,44,31,13,21,15,6,43,18,25,40,16,24,3,1,2
"East","Marandre",89,"May",2018,108,53,55,88,52,36,20,12,8,81,32,49,78,30,48,3,1,2
"East","Marandre",89,"Jun",2018,53,26,27,47,26,21,6,3,3,23,11,12,22,10,12,1,0,1
"East","Marandre",89,"Jul",2018,789,387,402,689,381,308,100,55,45,561,282,279,554,279,275,7,4,3
"East","Marandre",89,"Aug",2018,544,246,298,472,244,228,72,37,35,399,134,265,396,133,263,3,1,2
"East","Marandre",89,"Sep",2018,643,296,347,494,294,200,149,89,60,466,176,290,464,175,289,2,1,1
"East","Marandre",89,"Oct",2018,860,415,445,690,414,276,170,102,68,652,264,388,649,263,386,3,1,2
"East","Marandre",89,"Nov",2018,545,262,283,437,260,177,108,64,44,358,141,217,356,140,216,2,1,1
"East","Marandre",89,"Dec",2018,375,177,198,257,175,82,118,80,38,194,85,109,191,84,107,3,1,2
"Plains","Zikishi",90,"Jan",2018,144,73,71,101,72,29,43,30,13,114,59,55,109,58,51,5,3,2
"Plains","Zikishi",90,"Feb",2018,213,108,105,150,107,43,63,45,18,34,18,16,34,18,16,0,0,0
"Plains","Zikishi",90,"Mar",2018,126,65,61,90,63,27,36,25,11,97,48,49,96,47,49,1,0,1
"Plains","Zikishi",90,"Apr",2018,319,160,159,251,157,94,68,42,26,203,85,118,202,85,117,1,0,1
"Plains","Zikishi",90,"May",2018,79,40,39,62,39,23,17,11,6,64,28,36,64,28,36,0,0,0
"Plains","Zikishi",90,"Jun",2018,137,68,69,112,64,48,25,14,11,99,45,54,98,45,53,1,0,1
"Plains","Zikishi",90,"Jul",2018,274,137,137,208,135,73,66,43,23,198,113,85,197,113,84,1,1,0
"Plains","Zikishi",90,"Aug",2018,942,470,472,725,448,277,217,134,83,699,307,392,697,306,391,2,1,1
"Plains","Zikishi",90,"Sep",2018,297,150,147,192,144,48,105,79,26,182,97,85,181,96,85,1,1,0
"Plains","Zikishi",90,"Oct",2018,403,206,197,258,203,55,145,114,31,298,163,135,297,162,135,1,1,0
"Plains","Zikishi",90,"Nov",2018,591,306,285,399,304,95,192,147,45,360,187,173,359,186,173,1,1,0
"Plains","Zikishi",90,"Dec",2018,591,307,284,383,306,77,208,166,42,491,292,199,489,291,198,2,1,1
"Sahel","Yakos",91,"Jan",2018,212,110,102,144,110,34,68,52,16,123,74,49,122,74,48,1,1,0
"Sahel","Yakos",91,"Feb",2018,187,93,94,147,93,54,40,25,15,106,52,54,105,52,53,1,0,1
"Sahel","Yakos",91,"Mar",2018,276,140,136,217,140,77,59,38,21,167,80,87,167,80,87,0,0,0
"Sahel","Yakos",91,"Apr",2018,162,81,81,133,81,52,29,18,11,161,68,93,160,68,92,1,0,1
"Sahel","Yakos",91,"May",2018,88,44,44,72,44,28,16,10,6,55,23,32,54,22,32,1,0,1
"Sahel","Yakos",91,"Jun",2018,212,105,107,169,105,64,43,27,16,169,65,104,167,65,102,2,1,1
"Sahel","Yakos",91,"Jul",2018,166,83,83,128,83,45,38,25,13,89,48,41,88,48,40,1,1,0
"Sahel","Yakos",91,"Aug",2018,351,174,177,264,174,90,87,57,30,288,141,147,286,142,144,2,1,1
"Sahel","Yakos",91,"Sep",2018,618,308,310,435,308,127,183,130,53,434,219,215,430,219,211,4,2,2
"Sahel","Yakos",91,"Oct",2018,465,234,231,313,234,79,152,114,38,309,169,140,306,169,137,3,2,1
"Sahel","Yakos",91,"Nov",2018,361,183,178,233,183,50,128,101,27,282,151,131,279,151,128,3,2,1
"Sahel","Yakos",91,"Dec",2018,434,221,213,279,221,58,155,123,32,341,210,131,331,210,121,10,6,4
"West","Kokam",92,"Jan",2018,184,91,93,138,92,46,46,31,15,150,71,79,147,70,77,3,1,2
"West","Kokam",92,"Feb",2018,305,149,156,242,149,93,63,39,24,234,106,128,229,106,123,5,2,3
"West","Kokam",92,"Mar",2018,200,99,101,170,99,71,30,17,13,129,56,73,126,55,71,3,1,2
"West","Kokam",92,"Apr",2018,263,132,131,216,131,85,47,29,18,144,60,84,141,60,81,3,1,2
"West","Kokam",92,"May",2018,122,60,62,101,60,41,21,13,8,69,32,37,68,32,36,1,0,1
"West","Kokam",92,"Jun",2018,665,329,336,508,328,180,157,101,56,437,200,237,425,199,226,12,6,6
"West","Kokam",92,"Jul",2018,481,237,244,374,236,138,107,68,39,354,180,174,342,180,162,12,6,6
"West","Kokam",92,"Aug",2018,437,204,233,384,204,180,53,28,25,333,125,208,330,124,206,3,1,2
"West","Kokam",92,"Sep",2018,477,227,250,388,226,162,89,52,37,355,145,210,351,145,206,4,2,2
"West","Kokam",92,"Oct",2018,323,155,168,239,155,84,84,54,30,275,121,154,267,121,146,8,4,4
"West","Kokam",92,"Nov",2018,674,331,343,492,329,163,182,122,60,510,227,283,496,227,269,14,6,8
"West","Kokam",92,"Dec",2018,467,235,232,319,230,89,148,107,41,363,194,169,359,193,166,4,2,2
"East","Dakoga",93,"Jan",2018,215,103,112,183,102,81,32,18,14,99,42,57,99,42,57,0,0,0
"East","Dakoga",93,"Feb",2018,516,252,264,414,250,164,102,62,40,253,103,150,251,102,149,2,1,1
"East","Dakoga",93,"Mar",2018,464,230,234,364,228,136,100,63,37,257,107,150,254,106,148,3,1,2
"East","Dakoga",93,"Apr",2018,264,129,135,236,128,108,28,15,13,106,43,63,105,43,62,1,0,1
"East","Dakoga",93,"May",2018,305,153,152,284,151,133,21,11,10,158,62,96,157,62,95,1,0,1
"East","Dakoga",93,"Jun",2018,507,248,259,487,245,242,20,10,10,237,96,141,234,95,139,3,1,2
"East","Dakoga",93,"Jul",2018,230,111,119,230,75,155,0,0,0,185,81,104,184,81,103,1,0,1
"East","Dakoga",93,"Aug",2018,211,96,115,206,95,111,5,2,3,166,54,112,166,54,112,0,0,0
"East","Dakoga",93,"Sep",2018,603,273,330,518,270,248,85,44,41,463,165,298,462,165,297,1,0,1
"East","Dakoga",93,"Oct",2018,496,229,267,396,229,167,100,58,42,358,129,229,357,129,228,1,0,1
"East","Dakoga",93,"Nov",2018,385,179,206,297,178,119,88,53,35,278,109,169,276,108,168,2,1,1
"East","Dakoga",93,"Dec",2018,301,145,156,249,145,104,52,30,22,256,107,149,254,106,148,2,1,1
"North Coast","Lalaba",94,"Jan",2018,130,66,64,83,67,16,47,38,9,99,55,44,97,55,42,2,1,1
"North Coast","Lalaba",94,"Feb",2018,317,162,155,214,161,53,103,77,26,171,85,86,167,84,83,4,2,2
"North Coast","Lalaba",94,"Mar",2018,128,65,63,90,65,25,38,27,11,81,39,42,78,38,40,3,1,2
"North Coast","Lalaba",94,"Apr",2018,171,87,84,127,88,39,44,30,14,98,44,54,96,44,52,2,1,1
"North Coast","Lalaba",94,"May",2018,258,131,127,194,130,64,64,43,21,177,74,103,172,74,98,5,2,3
"North Coast","Lalaba",94,"Jun",2018,353,177,176,259,177,82,94,64,30,278,125,153,275,125,150,3,1,2
"North Coast","Lalaba",94,"Jul",2018,76,38,38,58,37,21,18,12,6,55,27,28,54,27,27,1,0,1
"North Coast","Lalaba",94,"Aug",2018,691,323,368,599,323,276,92,50,42,553,207,346,545,207,338,8,3,5
"North Coast","Lalaba",94,"Sep",2018,732,347,385,551,347,204,181,114,67,517,211,306,511,211,300,6,2,4
"North Coast","Lalaba",94,"Oct",2018,224,107,117,166,107,59,58,38,20,130,55,75,129,55,74,1,0,1
"North Coast","Lalaba",94,"Nov",2018,311,154,157,224,154,70,87,60,27,230,104,126,227,104,123,3,1,2
"North Coast","Lalaba",94,"Dec",2018,360,182,178,221,182,39,139,115,24,244,140,104,242,140,102,2,1,1
"Sahel","Kidobar",95,"Jan",2018,190,98,92,139,98,41,51,36,15,101,59,42,98,59,39,3,2,1
"Sahel","Kidobar",95,"Feb",2018,365,188,177,290,184,106,75,48,27,145,73,72,141,72,69,4,2,2
"Sahel","Kidobar",95,"Mar",2018,26,13,13,21,13,8,5,3,2,19,9,10,18,9,9,1,0,1
"Sahel","Kidobar",95,"Apr",2018,817,415,402,656,413,243,161,101,60,577,304,273,558,302,256,19,10,9
"Sahel","Kidobar",95,"May",2018,165,83,82,133,82,51,32,20,12,106,55,51,102,54,48,4,2,2
"Sahel","Kidobar",95,"Jun",2018,201,101,100,150,100,50,51,34,17,151,71,80,146,70,76,5,2,3
"Sahel","Kidobar",95,"Jul",2018,465,232,233,371,230,141,94,58,36,246,126,120,240,125,115,6,3,3
"Sahel","Kidobar",95,"Aug",2018,460,230,230,396,229,167,64,37,27,366,168,198,360,168,192,6,3,3
"Sahel","Kidobar",95,"Sep",2018,118,58,60,91,58,33,27,17,10,103,50,53,100,50,50,3,1,2
"Sahel","Kidobar",95,"Oct",2018,359,180,179,256,178,78,103,72,31,206,109,97,199,108,91,7,4,3
"Sahel","Kidobar",95,"Nov",2018,978,502,476,697,502,195,281,202,79,711,378,333,688,378,310,23,13,10
"Sahel","Kidobar",95,"Dec",2018,248,127,121,156,127,29,92,75,17,207,122,85,197,122,75,10,6,4
"Sahel","Kidobar",96,"Jan",2018,147,76,71,107,75,32,40,28,12,73,43,30,71,43,28,2,1,1
"Sahel","Kidobar",96,"Feb",2018,212,109,103,168,107,61,44,28,16,152,76,76,148,76,72,4,2,2
"Sahel","Kidobar",96,"Mar",2018,188,96,92,151,96,55,37,23,14,122,59,63,118,58,60,4,2,2
"Sahel","Kidobar",96,"Apr",2018,204,104,100,164,103,61,40,25,15,113,59,54,109,59,50,4,2,2
"Sahel","Kidobar",96,"May",2018,190,96,94,153,95,58,37,23,14,133,69,64,128,68,60,5,3,2
"Sahel","Kidobar",96,"Jun",2018,112,56,56,84,56,28,28,19,9,62,29,33,60,29,31,2,1,1
"Sahel","Kidobar",96,"Jul",2018,342,170,172,273,169,104,69,43,26,236,120,116,230,119,111,6,3,3
"Sahel","Kidobar",96,"Aug",2018,423,212,211,364,211,153,59,34,25,264,122,142,260,121,139,4,2,2
"Sahel","Kidobar",96,"Sep",2018,331,162,169,255,162,93,76,48,28,246,119,127,240,119,121,6,3,3
"Sahel","Kidobar",96,"Oct",2018,772,387,385,549,382,167,223,155,68,667,353,314,645,351,294,22,12,10
"Sahel","Kidobar",96,"Nov",2018,514,264,250,366,264,102,148,107,41,435,231,204,421,231,190,14,8,6
"Sahel","Kidobar",96,"Dec",2018,878,451,427,552,450,102,326,266,60,646,381,265,615,380,235,31,19,12
"Plains","Bonmi",97,"Jan",2018,199,97,102,145,96,49,54,36,18,140,64,76,139,63,76,1,0,1
"Plains","Bonmi",97,"Feb",2018,275,135,140,192,134,58,83,58,25,154,68,86,153,67,86,1,0,1
"Plains","Bonmi",97,"Mar",2018,108,53,55,76,53,23,32,22,10,73,32,41,73,32,41,0,0,0
"Plains","Bonmi",97,"Apr",2018,326,159,167,276,159,117,50,29,21,167,68,99,166,68,98,1,0,1
"Plains","Bonmi",97,"May",2018,211,103,108,182,103,79,29,16,13,135,54,81,135,54,81,0,0,0
"Plains","Bonmi",97,"Jun",2018,184,89,95,151,89,62,33,19,14,178,75,103,178,75,103,0,0,0
"Plains","Bonmi",97,"Jul",2018,879,418,461,743,417,326,136,76,60,589,263,326,587,262,325,2,1,1
"Plains","Bonmi",97,"Aug",2018,443,198,245,408,197,211,35,17,18,358,111,247,357,111,246,1,0,1
"Plains","Bonmi",97,"Sep",2018,535,246,289,432,245,187,103,58,45,417,152,265,416,151,265,1,0,1
"Plains","Bonmi",97,"Oct",2018,32,15,17,25,15,10,7,4,3,22,9,13,22,9,13,0,0,0
"Plains","Bonmi",97,"Nov",2018,754,355,399,586,353,233,168,101,67,673,289,384,671,288,383,2,1,1
"Plains","Bonmi",97,"Dec",2018,245,120,125,178,119,59,67,45,22,155,75,80,154,75,79,1,0,1
"North Coast","Buseli",98,"Jan",2018,128,63,65,93,64,29,35,24,11,63,31,32,63,31,32,0,0,0
"North Coast","Buseli",98,"Feb",2018,275,137,138,200,137,63,75,51,24,163,79,84,162,78,84,1,0,1
"North Coast","Buseli",98,"Mar",2018,87,44,43,65,43,22,22,15,7,70,32,38,69,31,38,1,0,1
"North Coast","Buseli",98,"Apr",2018,245,122,123,200,122,78,45,27,18,174,76,98,173,76,97,1,0,1
"North Coast","Buseli",98,"May",2018,230,116,114,179,116,63,51,33,18,184,83,101,182,83,99,2,1,1
"North Coast","Buseli",98,"Jun",2018,290,145,145,232,144,88,58,36,22,193,86,107,191,86,105,2,1,1
"North Coast","Buseli",98,"Jul",2018,214,105,109,173,105,68,41,25,16,124,64,60,121,64,57,3,2,1
"North Coast","Buseli",98,"Aug",2018,197,91,106,170,91,79,27,14,13,160,60,100,159,60,99,1,0,1
"North Coast","Buseli",98,"Sep",2018,580,270,310,422,270,152,158,101,57,445,183,262,442,183,259,3,1,2
"North Coast","Buseli",98,"Oct",2018,400,187,213,263,187,76,137,97,40,224,103,121,223,103,120,1,0,1
"North Coast","Buseli",98,"Nov",2018,588,276,312,383,276,107,205,148,57,331,137,194,329,137,192,2,1,1
"North Coast","Buseli",98,"Dec",2018,334,169,165,211,169,42,123,99,24,303,168,135,301,168,133,2,1,1
"Central","Mbono",99,"Jan",2018,154,64,90,110,57,53,44,23,21,84,27,57,63,24,39,21,8,13
"Central","Mbono",99,"Feb",2018,298,123,175,202,108,94,96,51,45,225,76,149,183,67,116,42,15,27
"Central","Mbono",99,"Mar",2018,751,321,430,511,297,214,240,139,101,393,145,248,364,138,226,29,11,18
"Central","Mbono",99,"Apr",2018,499,232,267,398,221,177,101,56,45,332,147,185,312,143,169,20,9,11
"Central","Mbono",99,"May",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Central","Mbono",99,"Jun",2018,55,25,30,46,23,23,9,5,4,32,13,19,29,12,17,3,1,2
"Central","Mbono",99,"Jul",2018,508,222,286,448,204,244,60,27,33,399,125,274,357,116,241,42,14,28
"Central","Mbono",99,"Aug",2018,771,305,466,680,276,404,91,37,54,606,176,430,540,166,374,66,20,46
"Central","Mbono",99,"Sep",2018,536,204,332,532,182,350,4,1,3,279,66,213,236,57,179,43,10,33
"Central","Mbono",99,"Oct",2018,296,100,196,275,92,183,21,7,14,186,36,150,168,34,134,18,4,14
"Central","Mbono",99,"Nov",2018,380,137,243,336,128,208,44,17,27,289,61,228,250,56,194,39,9,30
"Central","Mbono",99,"Dec",2018,824,330,494,819,289,530,5,2,3,637,195,442,526,169,357,111,36,75
"North Coast","Yumka",100,"Jan",2018,281,135,146,204,135,69,77,51,26,163,74,89,163,74,89,0,0,0
"North Coast","Yumka",100,"Feb",2018,153,74,79,115,74,41,38,24,14,103,47,56,103,47,56,0,0,0
"North Coast","Yumka",100,"Mar",2018,283,139,144,222,139,83,61,38,23,146,62,84,145,62,83,1,0,1
"North Coast","Yumka",100,"Apr",2018,97,48,49,77,48,29,20,12,8,67,28,39,67,28,39,0,0,0
"North Coast","Yumka",100,"May",2018,112,55,57,90,55,35,22,13,9,88,35,53,87,34,53,1,0,1
"North Coast","Yumka",100,"Jun",2018,320,153,167,249,153,96,71,44,27,169,72,97,169,72,97,0,0,0
"North Coast","Yumka",100,"Jul",2018,534,257,277,423,257,166,111,67,44,424,219,205,424,219,205,0,0,0
"North Coast","Yumka",100,"Aug",2018,572,255,317,504,253,251,68,34,34,365,104,261,365,104,261,0,0,0
"North Coast","Yumka",100,"Sep",2018,402,187,215,310,186,124,92,55,37,309,123,186,308,123,185,1,0,1
"North Coast","Yumka",100,"Oct",2018,593,282,311,444,282,162,149,95,54,524,229,295,523,229,294,1,0,1
"North Coast","Yumka",100,"Nov",2018,172,84,88,128,84,44,44,29,15,112,44,68,112,44,68,0,0,0
"North Coast","Yumka",100,"Dec",2018,476,234,242,330,234,96,146,103,43,297,152,145,297,152,145,0,0,0
